Date,Latitude,Longitude,CD1  (/km^2),CD2  (/km^2),CD3  (/km^2),CD4  (/km^2),WD1 (g/km^2),WD2 (g/km^2),WD3 (g/km^2),WD4 (g/km^2),Sea State,Source,Info,Comments,,,,,
,,,.335-.999 mm,1.00-4.75 mm,4.75-200 mm,>200 mm,.335-.999 mm,1.00-4.75 mm,4.75-200 mm,>200 mm,(Beaufort Scale),,,,,,,,
12/6/2011,-40.6377,155.8846,0.00,"1,424.67",0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data,,,,
12/6/2011,-40.6433,155.8671,0.00,"3,254.64",0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data,,,,
12/6/2011,-40.6229,155.9181,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data,,,,
13/06/2011,-41.1361,152.2775,0.00,786.09,0.00,0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data,,,,
13/06/2011,-41.1398,152.2646,0.00,0.00,0.00,0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data,,,,
13/06/2011,-41.1421,152.2508,905.08,905.08,0.00,0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data,,,,
12/8/2011,-43.5753,145.7961,0.00,"22,973.76","9,189.51",0.00,,,,,1.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
12/8/2011,-43.5700,145.7886,0.00,"17,075.02","12,521.68",0.00,,,,,1.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
12/8/2011,-43.5637,145.7829,0.00,"6,804.03","2,268.01",0.00,,,,,1.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
13/08/2011,-41.9208,144.5409,0.00,"21,546.09","2,693.26",0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
13/08/2011,-41.9183,144.5390,0.00,"3,039.49","3,039.49",0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
13/08/2011,-41.9157,144.5373,0.00,0.00,0.00,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
14/08/2011,-39.0405,142.4134,0.00,"1,776.62","1,776.62",0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
14/08/2011,-39.0374,142.4005,0.00,"1,605.87","1,605.87",0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
14/08/2011,-39.0338,142.3859,0.00,"1,238.32","1,238.32",0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
15/08/2011,-37.8855,139.8236,0.00,932.36,0.00,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
15/08/2011,-37.8764,139.8181,0.00,837.63,"1,675.27",0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
15/08/2011,-37.8677,139.8136,0.00,"7,789.07","5,841.80",0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
16/08/2011,-36.0524,135.6864,0.00,"1,044.39","3,133.18",0.00,,,,,6.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
16/08/2011,-36.0455,135.6857,0.00,"3,069.63",0.00,0.00,,,,,6.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
16/08/2011,-36.0362,135.6764,0.00,0.00,0.00,0.00,,,,,6.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
17/08/2011,-35.4797,132.1763,0.00,777.52,"1,555.05",0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
17/08/2011,-35.4777,132.1626,0.00,0.00,0.00,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
17/08/2011,-35.4756,132.1486,0.00,0.00,"1,380.26",0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
18/08/2011,-35.0721,127.2582,0.00,0.00,0.00,0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
18/08/2011,-35.0723,127.2351,0.00,0.00,0.00,0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
18/08/2011,-35.0729,127.2253,0.00,0.00,0.00,0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
19/08/2011,-34.6047,121.8150,0.00,0.00,0.00,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
19/08/2011,-34.6069,121.8093,0.00,0.00,"1,604.59",0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
19/08/2011,-34.6099,121.7970,0.00,0.00,"1,098.42",0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
20/08/2011,-35.3157,118.6200,0.00,0.00,"1,541.77",0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
20/08/2011,-35.3172,118.6137,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
20/08/2011,-35.3183,118.6074,0.00,0.00,"2,852.58",0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
22/08/2011,-33.1157,114.4810,0.00,889.38,0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
22/08/2011,-33.1200,114.4594,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
22/08/2011,-33.1238,114.4373,0.00,0.00,458.37,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data,,,,
11/4/2012,-41.8951,148.4559,0.00,708.24,0.00,0.00,,,,,2.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
11/4/2012,-41.8806,148.4923,0.00,"2,049.64",683.21,0.00,,,,,2.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
11/4/2012,-41.8728,148.5091,0.00,"1,570.48",785.24,0.00,,,,,2.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
12/4/2012,-39.6546,148.8843,0.00,0.00,0.00,0.00,,,,,6.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
12/4/2012,-39.6467,148.8677,0.00,0.00,0.00,0.00,,,,,6.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
12/4/2012,-39.6342,148.8566,0.00,0.00,0.00,0.00,,,,,6.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
13/04/2012,-37.6376,150.3985,0.00,"3,184.84",636.97,0.00,,,,,2.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
13/04/2012,-37.6223,150.4009,0.00,"2,649.17",662.29,0.00,,,,,2.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
13/04/2012,-37.6080,150.4028,0.00,709.78,"2,129.33",0.00,,,,,2.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
13/04/2012,-35.4004,150.8417,0.00,"5,976.81","2,390.72",0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
13/04/2012,-35.3924,150.8461,0.00,"17,189.68","1,145.98",0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
13/04/2012,-35.3842,150.8507,0.00,"4,208.68","2,104.34",0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
14/04/2012,-33.8782,152.0069,0.00,"1,934.83",967.42,0.00,,,,,2.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
14/04/2012,-33.8716,152.0142,0.00,"6,139.56","1,227.91",0.00,,,,,2.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
14/04/2012,-33.8659,152.0208,0.00,"3,858.64",0.00,0.00,,,,,2.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
15/04/2012,-33.1692,152.6955,0.00,"4,775.65","1,193.91",0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
15/04/2012,-33.1646,152.7014,"1,738.17","17,381.70",0.00,0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
15/04/2012,-33.1609,152.7061,"3,713.83","27,853.71","1,856.91",0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
15/04/2012,-31.0332,153.3714,0.00,976.80,976.80,0.00,,,,,2.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
15/04/2012,-31.0353,153.3628,0.00,"1,911.32","1,911.32",0.00,,,,,2.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
15/04/2012,-31.0353,153.3573,0.00,"4,401.38",0.00,0.00,,,,,2.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
16/04/2012,-28.3415,153.9219,0.00,"9,991.34",0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
16/04/2012,-28.3396,153.9234,0.00,"21,041.02",0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
16/04/2012,-28.3363,153.9244,0.00,"29,908.75","2,718.98",0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
17/04/2012,-26.7254,153.3785,0.00,"7,065.71",0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
17/04/2012,-26.7152,153.3799,865.62,"3,462.48",0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
17/04/2012,-26.7040,153.3803,0.00,"6,168.35",0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data,,,,
4/5/2012,-24.9128,155.2055,0.00,743.05,0.00,0.00,,,,,6.00,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data,,,,
4/5/2012,-24.9225,155.1969,0.00,0.00,0.00,0.00,,,,,6.00,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data,,,,
4/5/2012,-24.9395,155.1771,0.00,0.00,0.00,0.00,,,,,6.00,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data,,,,
6/5/2012,-23.8691,162.3485,0.00,"4,862.96",972.59,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data,,,,
6/5/2012,-23.8667,162.3655,0.00,"6,998.85",699.88,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data,,,,
6/5/2012,-23.8643,162.3813,629.74,"8,186.56","1,259.47",0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data,,,,
7/5/2012,-23.2120,166.6269,0.00,615.95,0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data,,,,
7/5/2012,-23.2089,166.6428,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data,,,,
7/5/2012,-23.2058,166.6593,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data,,,,
8/5/2012,-21.7654,170.6294,0.00,624.34,624.34,0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data,,,,
8/5/2012,-21.7565,170.6449,551.22,"5,512.17","2,756.09",0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data,,,,
8/5/2012,-21.7469,170.6615,0.00,"1,667.23","4,445.96",0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data,,,,
7/6/2012,-18.5685,176.5024,828.74,"31,492.07","16,574.77",0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
7/6/2012,-18.5777,176.4901,0.00,"5,501.14","2,357.63",0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
7/6/2012,-18.5851,176.4799,0.00,"2,504.46",834.82,0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
7/6/2012,-19.9823,174.9867,0.00,"7,422.71","2,226.81",0.00,,,,,2.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
7/6/2012,-19.9931,174.9779,0.00,"6,768.23",752.03,0.00,,,,,2.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
7/6/2012,-20.0037,174.9692,0.00,"3,789.59",0.00,0.00,,,,,2.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
8/6/2012,-21.2832,173.5759,0.00,946.73,0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
8/6/2012,-21.2887,173.5634,0.00,802.09,0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
8/6/2012,-21.2977,173.5556,0.00,"1,311.36",0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
8/6/2012,-22.5974,172.1044,0.00,"1,287.82","1,287.82",0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
8/6/2012,-22.6026,172.0898,0.00,729.39,"2,188.17",0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
8/6/2012,-22.6078,172.0762,0.00,"2,805.71",701.43,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
9/6/2012,-23.7533,170.5329,0.00,0.00,0.00,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
9/6/2012,-23.7615,170.5216,0.00,0.00,0.00,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
9/6/2012,-23.7698,170.5103,0.00,0.00,0.00,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
9/6/2012,-25.0757,168.7064,0.00,706.36,"1,412.72",0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
9/6/2012,-25.0842,168.6944,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
9/6/2012,-25.0929,168.6825,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
10/6/2012,-26.2890,167.0086,0.00,711.53,711.53,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
10/6/2012,-26.2961,166.9962,0.00,0.00,764.53,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
10/6/2012,-26.3028,166.9834,0.00,729.64,0.00,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
10/6/2012,-27.5323,165.1923,0.00,711.66,0.00,0.00,,,,,6.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
10/6/2012,-27.5442,165.1843,0.00,703.91,"1,407.82",0.00,,,,,6.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
10/6/2012,-27.5561,165.1763,0.00,0.00,697.16,0.00,,,,,6.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
15/06/2012,-35.6490,155.0695,0.00,652.38,0.00,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
15/06/2012,-35.6615,155.0586,0.00,0.00,0.00,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
15/06/2012,-35.6732,155.0482,0.00,0.00,0.00,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
15/06/2012,-37.3779,153.5364,0.00,"3,595.34",0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
15/06/2012,-37.3894,153.5260,688.91,"6,889.05","2,066.72",0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
15/06/2012,-37.4107,153.5144,927.72,"6,494.05",927.72,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
16/06/2012,-42.2860,148.9709,0.00,"4,592.44",918.49,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
16/06/2012,-42.2972,148.9603,0.00,922.26,922.26,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
16/06/2012,-42.3087,148.9488,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
17/06/2012,-42.8277,148.4480,0.00,825.84,825.84,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
17/06/2012,-42.8371,148.4349,0.00,"1,525.02","1,525.02",0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data,,,,
17/06/2012,-42.8448,148.4211,0.00,"2,289.16",0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2012_t03,117,trawl data,,,,
26/07/2012,-16.5692,145.7482,0.00,"2,056.70",0.00,0.00,,,,,2.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
26/07/2012,-16.5523,145.7586,"1,240.89","2,895.40",413.63,0.00,,,,,2.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
26/07/2012,-16.5347,145.7419,0.00,"3,921.57",0.00,0.00,,,,,2.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
27/07/2012,-15.0181,145.3881,0.00,"2,304.10",0.00,0.00,,,,,4.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
27/07/2012,-14.9985,145.3829,0.00,"3,879.10","1,293.03",0.00,,,,,4.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
27/07/2012,-14.9792,145.3785,0.00,"12,070.31","1,448.44",0.00,,,,,4.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
27/07/2012,-13.6473,144.0824,0.00,"2,398.55",0.00,0.00,,,,,5.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
27/07/2012,-13.6320,144.0713,0.00,478.31,478.31,0.00,,,,,5.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
27/07/2012,-13.6168,144.0593,0.00,"1,831.89",0.00,0.00,,,,,5.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
28/07/2012,-12.0222,143.2742,559.89,"7,278.56","1,119.78",0.00,,,,,4.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
28/07/2012,-12.0031,143.2817,0.00,"2,870.35",717.59,0.00,,,,,4.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
28/07/2012,-11.9875,143.2887,940.08,"5,640.48",0.00,0.00,,,,,4.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
28/07/2012,-10.7537,142.3313,0.00,"3,500.37",437.55,0.00,,,,,4.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
28/07/2012,-10.7735,142.3012,446.47,0.00,0.00,0.00,,,,,4.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
28/07/2012,-10.7849,142.2847,0.00,921.75,460.87,0.00,,,,,4.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
29/07/2012,-12.2716,141.6273,0.00,"1,398.36","1,398.36",0.00,,,,,6.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
29/07/2012,-12.2862,141.6233,0.00,520.09,"1,040.17",0.00,,,,,6.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
29/07/2012,-12.3042,141.6185,0.00,0.00,451.03,0.00,,,,,6.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
30/07/2012,-15.4937,141.0434,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
30/07/2012,-15.5085,141.0408,0.00,596.86,0.00,0.00,,,,,4.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
30/07/2012,-15.5245,141.0381,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
30/07/2012,-17.0539,140.7762,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
30/07/2012,-17.0659,140.7736,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data,,,,
30/07/2012,-17.0782,140.7713,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Enterprise/Austral Fisheries Transit,24,trawl data,,,,
17/08/2012,-18.6526,119.4890,0.00,"1,373.47","1,373.47",0.00,,,,,4.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
17/08/2012,-18.6584,119.4751,0.00,557.06,557.06,0.00,,,,,4.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
17/08/2012,-18.6598,119.4604,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
17/08/2012,-18.8643,118.6698,0.00,0.00,"2,488.26",0.00,,,,,4.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
17/08/2012,-18.8687,118.6520,0.00,555.28,555.28,0.00,,,,,4.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
17/08/2012,-18.8747,118.6334,0.00,0.00,534.66,0.00,,,,,4.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
17/08/2012,-18.9851,118.2031,0.00,"2,747.18","1,648.31",0.00,,,,,3.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
17/08/2012,-18.9900,118.1841,568.01,0.00,"1,136.03",0.00,,,,,3.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
17/08/2012,-18.9954,118.1656,0.00,571.98,571.98,0.00,,,,,3.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
17/08/2012,-19.1099,117.7180,0.00,0.00,0.00,0.00,,,,,2.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
17/08/2012,-19.1137,117.6992,0.00,612.50,0.00,0.00,,,,,2.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
17/08/2012,-19.1174,117.6814,0.00,"1,854.75",0.00,0.00,,,,,2.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
17/08/2012,-19.4300,115.9255,0.00,"3,401.79",0.00,0.00,,,,,4.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
17/08/2012,-19.4288,115.9437,0.00,599.91,0.00,0.00,,,,,4.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
17/08/2012,-19.4277,115.9610,0.00,"3,373.57",674.71,0.00,,,,,4.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
19/08/2012,-20.0612,116.3759,553.48,"4,427.87","2,767.42",0.00,,,,,2.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
19/08/2012,-20.0659,116.3518,0.00,"4,154.24","3,115.68",0.00,,,,,2.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
19/08/2012,-20.0718,116.3370,"2,885.34","31,161.69","5,193.62",0.00,,,,,2.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
19/08/2012,-20.3179,115.6619,0.00,"2,598.63",649.66,0.00,,,,,3.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
19/08/2012,-20.3236,115.6446,0.00,0.00,"1,244.97",0.00,,,,,3.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
19/08/2012,-20.3294,115.6287,0.00,0.00,654.31,0.00,,,,,3.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
22/08/2012,-19.7933,115.9820,0.00,0.00,"1,241.92",0.00,,,,,4.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
22/08/2012,-19.8018,115.9652,0.00,532.35,"1,597.06",0.00,,,,,4.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
22/08/2012,-19.8139,115.9477,0.00,0.00,496.65,0.00,,,,,4.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
22/08/2012,-20.3848,115.1297,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
22/08/2012,-20.3983,115.1164,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
22/08/2012,-20.4033,115.1027,0.00,"1,294.44",0.00,0.00,,,,,4.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
25/08/2012,-21.8401,113.9183,0.00,"8,113.14","4,732.67",0.00,,,,,2.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
25/08/2012,-21.8302,113.9318,0.00,"1,288.65",644.33,0.00,,,,,2.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
25/08/2012,-21.8190,113.9455,0.00,"3,463.93",0.00,0.00,,,,,2.00,J. Reisser,Solander/Trip 5597,,trawl data,,,,
2/9/2013,-21.2024,115.4726,0.00,0.00,587.30,0.00,,,,,4.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
2/9/2013,-21.1987,115.4921,556.04,556.04,0.00,0.00,,,,,4.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
2/9/2013,-21.1906,115.5098,0.00,556.84,0.00,0.00,,,,,4.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
3/9/2013,-19.9658,117.0945,623.33,623.33,0.00,0.00,,,,,3.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
3/9/2013,-19.9509,117.1017,0.00,0.00,0.00,0.00,,,,,3.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
3/9/2013,-19.9363,117.1094,0.00,626.67,"1,880.02",0.00,,,,,3.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
3/9/2013,-18.7301,118.7413,562.58,"2,812.92",562.58,0.00,,,,,3.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
3/9/2013,-18.7177,118.7536,0.00,"2,485.01","2,485.01",0.00,,,,,3.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
3/9/2013,-18.7053,118.7648,0.00,"1,263.41","3,158.53",0.00,,,,,3.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
4/9/2013,-17.6630,120.1319,"33,316.95","147,546.50","39,436.39",0.00,,,,,1.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
4/9/2013,-17.6541,120.1444,"4,178.74","47,359.03","5,571.65",0.00,,,,,1.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
4/9/2013,-17.6461,120.1562,0.00,"6,305.09","1,261.02",0.00,,,,,1.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
5/9/2013,-15.2109,123.3237,0.00,771.55,"1,543.11",0.00,,,,,2.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
5/9/2013,-15.2024,123.3331,0.00,768.01,0.00,0.00,,,,,2.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
